-575.0
-558.0
-525.0
-525.0
-511.0
-509.0
-504.0
-502.0
-501.0
-500.0
-498.0
-491.0
-491.0
-489.0
-488.0
-485.0
-485.0
-481.0
-480.0
-480.0
-478.0
-475.0
-472.0
-472.0
-470.0
-469.0
-468.0
-467.0
-466.0
-463.0
-462.0
-460.0
-459.0
-459.0
-456.0
-453.0
-452.0
-451.0
-451.0
-451.0
-451.0
-451.0
-450.0
-449.0
-448.0
-446.0
-446.0
-445.0
-445.0
-443.0
-443.0
-443.0
-443.0
-443.0
-439.0
-439.0
-439.0
-438.0
-437.0
-436.0
-436.0
-436.0
-436.0
-436.0
-435.0
-435.0
-433.0
-433.0
-433.0
-431.0
-431.0
-429.0
-429.0
-424.0
-423.0
-418.0
-418.0
-416.0
-416.0
-416.0
-416.0
-410.0
-409.0
-406.0
-405.0
-404.0
-404.0
-401.0
-400.0
-399.0
-397.0
-396.0
-396.0
-394.0
-392.0
-392.0
-392.0
-392.0
-392.0
-391.0
