7.47085323021,4.90712088781,168.416498585
4.31483298011,5.81167692294,11.7602872072
11.9227867362,10.5878490672,9.56022622183
5.39400626694,5.04082361723,9.75779101232
21.3719031725,6.52983004813,8.21614421785
14.1447993959,5.74486054845,28.3781168573
10.6952147439,6.48014692305,24.242035012
13.6429363651,5.81413924548,49.2467050357
13.2741144698,8.38589929781,14.5624088942
8.26564730388,5.80031511012,49.7671533341
6.08338177475,8.78782877989,42.2397415579
8.02526059905,5.86271061444,174.6341951
9.26392078307,9.85738172909,33.2448082802
27.8768896623,7.10340670735,22.5295452079
12.9295350933,8.18135557339,39.9232538028
19.5824274725,6.62809067923,43.2751990451
20.9457903103,6.61630167102,45.386200988
37.4166067178,9.04545234019,15.6121844205
14.4544690422,8.55832762792,32.031508904
14.6156187069,11.6024155755,16.5919415425
16.8350262248,8.85426918333,19.0699646881
48.7166969954,11.9060719487,15.0918244071
19.3744041019,6.41450973324,79.830350433
19.1936654591,7.61108676168,60.130432881
15.3672606521,6.04062882931,129.190029236
12.3544107025,10.9380857694,41.1268496945
9.61376797148,10.0227524432,49.5796028369
11.1139885641,10.521015542,45.455184548
35.384752884,7.69824979332,35.326570878
37.502734207,7.75061316847,32.6228828284
15.0911374158,8.50381338746,42.4907933982
20.2711209966,7.65640753836,59.8273999852
25.4018393568,12.9551519749,32.6282837266
61.1151068632,10.4617824402,24.1239943808
83.3836698413,9.8372733053,31.4922044367
28.7874810998,10.8671620219,38.4642613659
24.4588089331,7.03044331748,97.5225540349
24.5778953736,6.83936062044,91.2262086801
20.7977936796,6.52819630725,177.549896712
12.223058392,11.4046254288,176.543381117
47.5625662124,11.6319026342,35.2705075585
15.8873692425,11.6356036161,96.370538314
30.8687907693,8.87261617255,57.8767517446
15.4531833477,8.89780783649,107.868198014
16.0275468903,9.01172256128,44.4935922282
32.0968399523,14.3637513065,42.2387672759
25.3876245739,8.03070549643,95.3540554033
35.5190651109,7.45421577653,100.898891293
33.5985727427,7.52946396641,185.342052085
29.641679328,7.32732792463,192.477389692
20.8250941477,6.70467843886,198.340956579
34.4855422529,8.94606541112,62.2535869885
39.6208279648,9.27332195955,55.9480035525
23.0589726963,9.43853325521,49.0060598738
40.2778397021,11.4364414568,48.4828860244
16.6275332125,9.32270362939,64.1780309078
61.9318423162,9.14204036316,44.7569699131
17.9407076327,9.03480865037,166.831434529
35.9525322833,14.8275560289,47.2555015788
44.3262530015,15.2573963217,46.937310755
29.6567982483,8.43006200959,98.967688773
38.8038151166,7.97267671246,150.735561009
39.2097032165,7.68976821957,159.349582605
46.5156685116,8.39008946107,110.049372233
36.3963334745,7.75601936138,158.219030351
24.5611550105,7.98621436125,232.337118482
35.2041909104,9.01132924321,73.5807156271
44.603155077,9.51570104431,63.8701278274
43.5501535549,9.5550548503,57.9043726591
29.078258661,13.7745050045,62.6447578701
29.5311588687,10.5305403044,51.0187604065
23.8176527395,10.0651801137,93.0485324261
43.5023759084,9.60588978939,67.8900851508
22.902661324,9.61121713067,111.784055123
17.2122228351,12.0766243079,73.1200382019
26.2004690487,13.6622358934,69.1243914231
30.9451799782,10.4283077398,71.9558237507
23.447582147,13.0483033801,72.4070264522
116.064777848,12.4009146042,46.386620059
61.3523465076,16.7166108761,50.3450454071
35.0423022854,8.90173937247,127.560560486
53.8959283893,8.88358088631,147.910679776
56.1936637886,8.68345490062,157.351367292
54.8169355549,8.79949761245,203.806462109
40.2635667068,7.82596587134,415.559975964
52.9163050944,8.63373970451,212.441388726
55.4122410639,8.6128348664,215.203232192
45.9203054498,8.27797965409,232.010894971
28.3279749495,8.66024725958,354.840246099
31.5640787605,8.67304210489,237.357806206
40.2446270233,8.20160741423,524.027123511
36.497534536,15.6208756436,54.1354731922
73.6589668384,13.6545488265,63.9791834603
19.6807107205,12.432034044,276.524483469
40.4057999272,8.41518550321,452.441804506
50.1265991929,8.86655438997,359.311004949
30.2488800163,10.6637518272,105.43834499
60.6472656374,8.97128688309,272.632668093
51.7759985775,8.54075925415,400.068631462
64.6791282578,13.8229357274,60.8174614912
