Generation, o25, o50, o75, n25, n50, n75 
0,6692.61846517,19176.2412119,26663.9654283,481.551555167,1381.64642863,1921.52674365
1,9778.84027862,19949.3760449,33404.0649735,704.074494944,1437.39104009,2407.50178234
2,4145.15411217,5808.34379837,7363.97612912,297.874136281,417.79353312,529.957823431
3,4542.92205398,4621.59643971,10690.6650577,326.554022923,332.226607933,769.818936746
4,7378.28267459,9792.27897168,11843.857466,530.989354782,705.043452351,852.966481001
5,6642.78443013,7404.01292679,12741.5290993,477.958418754,532.844558882,917.690451884
6,5529.3775033,6488.38977064,10288.6436338,397.679489532,466.826246281,740.832365295
