Generation, o25, o50, o75, n25, n50, n75 
0,6146.85305259,7811.40576541,15335.0840175,635.460199046,807.812058097,1586.83210574
1,3076.71060547,4498.11810794,5722.86613615,317.570141113,464.7461504,591.55955673
2,9229.69660866,30845.3046432,32272.6551394,954.665360864,3192.79828425,3340.58964564
3,8961.71426763,13154.3839143,16892.8552228,926.917813843,1361.03708349,1748.12754634
4,14492.9754084,20679.9310116,26568.2194572,1499.63812072,2140.25063595,2749.93842318
5,7694.66985107,7694.66985107,7694.66985107,795.724936013,795.724936013,795.724936013
6,10331.7537373,10331.7537373,10331.7537373,1068.77505137,1068.77505137,1068.77505137
