Generation, o25, o50, o75, n25, n50, n75 
0,1106.41788216,3232.69896796,3232.69896796,12.4846073415,38.3989259744,38.3989259744
1,914.120406782,914.120406782,1038.50107175,10.1409576318,10.1409576318,11.6568626574
2,5153.49452998,8659.16056964,8659.16056964,61.8088638963,104.534610449,104.534610449
3,746.421344464,746.421344464,1584.67722886,8.09710418066,8.09710418066,18.3134533875
4,10321.756831,13211.373732,13211.373732,124.797711862,160.01528192,160.01528192
5,1379.03310781,2572.28329209,3184.99036753,15.8071397521,30.350026716,37.8174713956
6,1066.74334303,1231.35361498,2264.41819949,12.001068897,14.0072773264,26.5978821106
7,821.422640833,848.423209292,875.423777751,9.01119192991,9.34026475993,9.66933758995
8,5144.99508377,6085.94773029,7026.90037681,61.7052758247,73.1732547591,84.6412336934
